FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
31057,Dundy,Nebraska,US,17/08/2020 4:27,40.17638677,-101.6876522,2,0,0,2,"Dundy, Nebraska, US",118.1334908,0
31059,Fillmore,Nebraska,US,17/08/2020 4:27,40.52458567,-97.59646937,29,1,0,28,"Fillmore, Nebraska, US",530.9410472,3.448275862
31061,Franklin,Nebraska,US,17/08/2020 4:27,40.17636348,-98.95299073,15,0,0,15,"Franklin, Nebraska, US",503.5246727,0
31063,Frontier,Nebraska,US,17/08/2020 4:27,40.52993007,-100.3924658,4,0,0,4,"Frontier, Nebraska, US",152.264941,0
31065,Furnas,Nebraska,US,17/08/2020 4:27,40.17642064,-99.91247454,17,1,0,16,"Furnas, Nebraska, US",363.5585971,5.882352941
31067,Gage,Nebraska,US,17/08/2020 4:27,40.26186809,-96.68946704,97,4,0,93,"Gage, Nebraska, US",450.8901594,4.12371134
31069,Garden,Nebraska,US,17/08/2020 4:27,41.61703149,-102.3313973,4,0,0,4,"Garden, Nebraska, US",217.7463255,0
31071,Garfield,Nebraska,US,17/08/2020 4:27,41.91428955,-98.99111827,6,0,0,6,"Garfield, Nebraska, US",304.7232098,0
31073,Gosper,Nebraska,US,17/08/2020 4:27,40.51481965,-99.83020279,22,0,0,22,"Gosper, Nebraska, US",1105.527638,0
31075,Grant,Nebraska,US,17/08/2020 4:27,41.91528587,-101.740701,0,0,0,0,"Grant, Nebraska, US",0,n/a
31077,Greeley,Nebraska,US,17/08/2020 4:27,41.56742671,-98.52150266,10,0,0,10,"Greeley, Nebraska, US",424.4482173,0
31079,Hall,Nebraska,US,17/08/2020 4:27,40.87257079,-98.50218293,1770,45,0,1725,"Hall, Nebraska, US",2884.944501,2.542372881
31081,Hamilton,Nebraska,US,17/08/2020 4:27,40.87349452,-98.02099117,103,12,0,91,"Hamilton, Nebraska, US",1104.676105,11.65048544
31083,Harlan,Nebraska,US,17/08/2020 4:27,40.17658508,-99.40438879,2,0,0,2,"Harlan, Nebraska, US",59.17159763,0
31085,Hayes,Nebraska,US,17/08/2020 4:27,40.52451972,-101.0603568,0,0,0,0,"Hayes, Nebraska, US",0,n/a
31087,Hitchcock,Nebraska,US,17/08/2020 4:27,40.17609175,-101.0416477,1,0,0,1,"Hitchcock, Nebraska, US",36.20564808,0
31089,Holt,Nebraska,US,17/08/2020 4:27,42.45522056,-98.78402558,14,0,0,14,"Holt, Nebraska, US",139.0682428,0
31091,Hooker,Nebraska,US,17/08/2020 4:27,41.91586243,-101.1354293,4,0,0,4,"Hooker, Nebraska, US",586.5102639,0
31093,Howard,Nebraska,US,17/08/2020 4:27,41.2200529,-98.5166499,57,5,0,52,"Howard, Nebraska, US",884.4065167,8.771929825
31095,Jefferson,Nebraska,US,17/08/2020 4:27,40.17584531,-97.142601,19,0,0,19,"Jefferson, Nebraska, US",269.6565427,0
31097,Johnson,Nebraska,US,17/08/2020 4:27,40.39257596,-96.26522753,17,0,0,17,"Johnson, Nebraska, US",335.2395977,0
31099,Kearney,Nebraska,US,17/08/2020 4:27,40.50663314,-98.94877182,83,0,0,83,"Kearney, Nebraska, US",1277.906082,0
31101,Keith,Nebraska,US,17/08/2020 4:27,41.19930341,-101.6620164,38,0,0,38,"Keith, Nebraska, US",472.9897934,0
31103,Keya Paha,Nebraska,US,17/08/2020 4:27,42.87990694,-99.71343729,0,0,0,0,"Keya Paha, Nebraska, US",0,n/a
31105,Kimball,Nebraska,US,17/08/2020 4:27,41.19774275,-103.7148131,15,0,0,15,"Kimball, Nebraska, US",412.9955947,0
31107,Knox,Nebraska,US,17/08/2020 4:27,42.63758421,-97.89178836,42,0,0,42,"Knox, Nebraska, US",504.0806529,0
31109,Lancaster,Nebraska,US,17/08/2020 4:27,40.78416049,-96.68777155,3446,19,0,3427,"Lancaster, Nebraska, US",1079.946097,0.5513639
31111,Lincoln,Nebraska,US,17/08/2020 4:27,41.04658298,-100.7475374,194,2,0,192,"Lincoln, Nebraska, US",555.6510282,1.030927835
31113,Logan,Nebraska,US,17/08/2020 4:27,41.56650314,-100.4817851,0,0,0,0,"Logan, Nebraska, US",0,n/a
31115,Loup,Nebraska,US,17/08/2020 4:27,41.91371961,-99.45440415,0,0,0,0,"Loup, Nebraska, US",0,n/a
31119,Madison,Nebraska,US,17/08/2020 4:27,41.91676024,-97.6005481,490,5,0,485,"Madison, Nebraska, US",1396.05117,1.020408163
31117,McPherson,Nebraska,US,17/08/2020 4:27,41.56797682,-101.0599362,6,0,0,6,"McPherson, Nebraska, US",1214.574899,0
31121,Merrick,Nebraska,US,17/08/2020 4:27,41.16624273,-98.0374887,63,0,0,63,"Merrick, Nebraska, US",812.3791103,0
31123,Morrill,Nebraska,US,17/08/2020 4:27,41.71711774,-103.0061405,63,0,0,63,"Morrill, Nebraska, US",1357.173632,0
31125,Nance,Nebraska,US,17/08/2020 4:27,41.39750195,-97.99327291,10,0,0,10,"Nance, Nebraska, US",284.1716397,0
31127,Nemaha,Nebraska,US,17/08/2020 4:27,40.38514847,-95.85433992,50,0,0,50,"Nemaha, Nebraska, US",717.1543316,0
31129,Nuckolls,Nebraska,US,17/08/2020 4:27,40.17637905,-98.04743961,6,0,0,6,"Nuckolls, Nebraska, US",144.6480231,0
31131,Otoe,Nebraska,US,17/08/2020 4:27,40.64843556,-96.13374142,64,0,0,64,"Otoe, Nebraska, US",399.7002248,0
31133,Pawnee,Nebraska,US,17/08/2020 4:27,40.13141096,-96.23705437,9,0,0,9,"Pawnee, Nebraska, US",344.4316877,0
31135,Perkins,Nebraska,US,17/08/2020 4:27,40.85082525,-101.6502942,24,7,0,17,"Perkins, Nebraska, US",830.1625735,29.16666667
31137,Phelps,Nebraska,US,17/08/2020 4:27,40.51156033,-99.41461667,45,0,0,45,"Phelps, Nebraska, US",498.1182201,0
31139,Pierce,Nebraska,US,17/08/2020 4:27,42.26434853,-97.60122773,45,0,0,45,"Pierce, Nebraska, US",629.5467264,0
31141,Platte,Nebraska,US,17/08/2020 4:27,41.57246836,-97.52144359,817,3,0,814,"Platte, Nebraska, US",2440.991933,0.367197062
31143,Polk,Nebraska,US,17/08/2020 4:27,41.18813488,-97.56630712,28,0,0,28,"Polk, Nebraska, US",537.1187416,0
31145,Red Willow,Nebraska,US,17/08/2020 4:27,40.1755688,-100.476998,18,0,0,18,"Red Willow, Nebraska, US",167.847818,0
31147,Richardson,Nebraska,US,17/08/2020 4:27,40.1247415,-95.71755036,27,1,0,26,"Richardson, Nebraska, US",343.2930706,3.703703704
31149,Rock,Nebraska,US,17/08/2020 4:27,42.42252217,-99.44832069,3,0,0,3,"Rock, Nebraska, US",221.0759027,0
31151,Saline,Nebraska,US,17/08/2020 4:27,40.52418865,-97.14085859,603,2,0,601,"Saline, Nebraska, US",4239.313836,0.331674959
31153,Sarpy,Nebraska,US,17/08/2020 4:27,41.11314181,-96.11156432,2488,11,0,2477,"Sarpy, Nebraska, US",1329.088228,0.442122186
31155,Saunders,Nebraska,US,17/08/2020 4:27,41.2278103,-96.63773905,177,2,0,175,"Saunders, Nebraska, US",820.2799147,1.129943503
31157,Scotts Bluff,Nebraska,US,17/08/2020 4:27,41.85070896,-103.7080986,313,6,0,307,"Scotts Bluff, Nebraska, US",878.7691617,1.916932907
31159,Seward,Nebraska,US,17/08/2020 4:27,40.87241834,-97.139673,133,1,0,132,"Seward, Nebraska, US",769.4978014,0.751879699
31161,Sheridan,Nebraska,US,17/08/2020 4:27,42.50284406,-102.4126613,12,0,0,12,"Sheridan, Nebraska, US",228.745711,0
31163,Sherman,Nebraska,US,17/08/2020 4:27,41.22045983,-98.97588642,14,0,0,14,"Sherman, Nebraska, US",466.5111629,0
31165,Sioux,Nebraska,US,17/08/2020 4:27,42.48932059,-103.7576544,5,0,0,5,"Sioux, Nebraska, US",428.8164666,0
31167,Stanton,Nebraska,US,17/08/2020 4:27,41.9169835,-97.19394708,33,0,0,33,"Stanton, Nebraska, US",557.4324324,0
31169,Thayer,Nebraska,US,17/08/2020 4:27,40.17626377,-97.59504381,27,0,0,27,"Thayer, Nebraska, US",539.6761943,0
31171,Thomas,Nebraska,US,17/08/2020 4:27,41.91358968,-100.5556632,2,0,0,2,"Thomas, Nebraska, US",277.0083102,0
31173,Thurston,Nebraska,US,17/08/2020 4:27,42.15725356,-96.54157099,211,4,0,207,"Thurston, Nebraska, US",2920.819491,1.895734597
90031,Unassigned,Nebraska,US,17/08/2020 4:27,n/a,n/a,154,0,0,154,"Unassigned, Nebraska, US",n/a,0
31175,Valley,Nebraska,US,17/08/2020 4:27,41.56730777,-98.98197724,13,0,0,13,"Valley, Nebraska, US",312.6503127,0
31177,Washington,Nebraska,US,17/08/2020 4:27,41.52815707,-96.22019892,147,1,0,146,"Washington, Nebraska, US",709.1514304,0.680272109
31179,Wayne,Nebraska,US,17/08/2020 4:27,42.20934475,-97.11926964,40,0,0,40,"Wayne, Nebraska, US",426.2120405,0
31181,Webster,Nebraska,US,17/08/2020 4:27,40.17642643,-98.50019851,10,0,0,10,"Webster, Nebraska, US",286.7794666,0
31183,Wheeler,Nebraska,US,17/08/2020 4:27,41.91482725,-98.52798941,1,0,0,1,"Wheeler, Nebraska, US",127.7139208,0
31185,York,Nebraska,US,17/08/2020 4:27,40.87272618,-97.59710186,94,0,0,94,"York, Nebraska, US",687.1847357,0
32510,Carson City,Nevada,US,17/08/2020 4:27,39.15509045,-119.7480219,388,8,0,380,"Carson City, Nevada, US",693.8979898,2.06185567
32001,Churchill,Nevada,US,17/08/2020 4:27,39.58105744,-118.3394607,82,1,0,81,"Churchill, Nevada, US",329.1982817,1.219512195
32003,Clark,Nevada,US,17/08/2020 4:27,36.21458855,-115.0130241,52867,910,0,51957,"Clark, Nevada, US",2332.317914,1.721300622
32005,Douglas,Nevada,US,17/08/2020 4:27,38.912862,-119.6171333,216,1,0,215,"Douglas, Nevada, US",441.6726306,0.462962963
32007,Elko,Nevada,US,17/08/2020 4:27,41.14531606,-115.3577619,640,3,0,637,"Elko, Nevada, US",1212.626473,0.46875
32009,Esmeralda,Nevada,US,17/08/2020 4:27,37.78436681,-117.6319999,0,0,0,0,"Esmeralda, Nevada, US",0,n/a
32011,Eureka,Nevada,US,17/08/2020 4:27,39.98100864,-116.2683204,5,0,0,5,"Eureka, Nevada, US",246.4268112,0
32013,Humboldt,Nevada,US,17/08/2020 4:27,41.40692186,-118.1109427,104,4,0,100,"Humboldt, Nevada, US",617.9074327,3.846153846
32015,Lander,Nevada,US,17/08/2020 4:27,39.9332233,-117.0397075,52,1,0,51,"Lander, Nevada, US",939.9855387,1.923076923
32017,Lincoln,Nevada,US,17/08/2020 4:27,37.64268459,-114.8790388,5,0,0,5,"Lincoln, Nevada, US",96.46922632,0
32019,Lyon,Nevada,US,17/08/2020 4:27,39.01777974,-119.1870479,269,6,0,263,"Lyon, Nevada, US",467.74474,2.230483271
32021,Mineral,Nevada,US,17/08/2020 4:27,38.53841696,-118.4344506,11,0,0,11,"Mineral, Nevada, US",244.173141,0
32023,Nye,Nevada,US,17/08/2020 4:27,38.04264256,-116.4722702,439,12,0,427,"Nye, Nevada, US",943.6192851,2.733485194
32027,Pershing,Nevada,US,17/08/2020 4:27,40.44003782,-118.4005641,14,0,0,14,"Pershing, Nevada, US",208.1784387,0
32029,Storey,Nevada,US,17/08/2020 4:27,39.44875482,-119.5250207,6,0,0,6,"Storey, Nevada, US",145.5251031,0
90032,Unassigned,Nevada,US,17/08/2020 4:27,n/a,n/a,0,0,0,0,"Unassigned, Nevada, US",n/a,n/a
32031,Washoe,Nevada,US,17/08/2020 4:27,40.66562265,-119.6631594,6191,125,0,6066,"Washoe, Nevada, US",1312.990569,2.019059926
32033,White Pine,Nevada,US,17/08/2020 4:27,39.44157041,-114.899966,16,1,0,15,"White Pine, Nevada, US",167.0146138,6.25
33001,Belknap,New Hampshire,US,17/08/2020 4:27,43.51637314,-71.41684235,121,4,0,117,"Belknap, New Hampshire, US",197.3802261,3.305785124
33003,Carroll,New Hampshire,US,17/08/2020 4:27,43.87498583,-71.20430216,96,1,0,95,"Carroll, New Hampshire, US",196.2788796,1.041666667
33005,Cheshire,New Hampshire,US,17/08/2020 4:27,42.92015988,-72.25311043,106,3,0,103,"Cheshire, New Hampshire, US",139.3178682,2.830188679
33007,Coos,New Hampshire,US,17/08/2020 4:27,44.69063265,-71.30633239,17,0,0,17,"Coos, New Hampshire, US",53.8605329,0
33009,Grafton,New Hampshire,US,17/08/2020 4:27,43.93779815,-71.82057197,107,1,0,106,"Grafton, New Hampshire, US",119.0396725,0.934579439
33011,Hillsborough,New Hampshire,US,17/08/2020 4:27,42.91537785,-71.7200253,3935,281,0,3654,"Hillsborough, New Hampshire, US",943.5885139,7.141041931
33013,Merrimack,New Hampshire,US,17/08/2020 4:27,43.29662971,-71.6811573,472,23,0,449,"Merrimack, New Hampshire, US",311.7754688,4.872881356
33015,Rockingham,New Hampshire,US,17/08/2020 4:27,42.98499744,-71.12883377,1723,96,0,1627,"Rockingham, New Hampshire, US",556.2209259,5.571677307
33017,Strafford,New Hampshire,US,17/08/2020 4:27,43.291833,-71.02336013,367,13,0,354,"Strafford, New Hampshire, US",280.9397319,3.542234332
33019,Sullivan,New Hampshire,US,17/08/2020 4:27,43.36094111,-72.22203125,44,1,0,43,"Sullivan, New Hampshire, US",101.979326,2.272727273
90033,Unassigned,New Hampshire,US,17/08/2020 4:27,n/a,n/a,0,0,0,0,"Unassigned, New Hampshire, US",n/a,n/a
34001,Atlantic,New Jersey,US,17/08/2020 4:27,39.47538693,-74.65848483,3585,253,0,3332,"Atlantic, New Jersey, US",1359.654113,7.057182706
34003,Bergen,New Jersey,US,17/08/2020 4:27,40.96010917,-74.07164325,21195,2036,0,19159,"Bergen, New Jersey, US",2273.648844,9.60603916
34005,Burlington,New Jersey,US,17/08/2020 4:27,39.87681124,-74.66927768,6145,477,0,5668,"Burlington, New Jersey, US",1379.816728,7.762408462
34007,Camden,New Jersey,US,17/08/2020 4:27,39.80343818,-74.96388753,8793,582,0,8211,"Camden, New Jersey, US",1736.130993,6.618901399
34009,Cape May,New Jersey,US,17/08/2020 4:27,39.15008829,-74.80170244,847,89,0,758,"Cape May, New Jersey, US",920.2620628,10.50767414
34011,Cumberland,New Jersey,US,17/08/2020 4:27,39.37199394,-75.10712559,3427,158,0,3269,"Cumberland, New Jersey, US",2291.893772,4.610446455
34013,Essex,New Jersey,US,17/08/2020 4:27,40.78681335,-74.24657979,19927,2110,0,17817,"Essex, New Jersey, US",2494.070528,10.58864857
34015,Gloucester,New Jersey,US,17/08/2020 4:27,39.71581067,-75.13995546,3413,215,0,3198,"Gloucester, New Jersey, US",1170.294477,6.299443305
34017,Hudson,New Jersey,US,17/08/2020 4:27,40.73766234,-74.07515667,19892,1508,0,18384,"Hudson, New Jersey, US",2958.397718,7.58093706
34019,Hunterdon,New Jersey,US,17/08/2020 4:27,40.56335249,-74.91284156,1161,124,0,1037,"Hunterdon, New Jersey, US",933.4973587,10.68044789
34021,Mercer,New Jersey,US,17/08/2020 4:27,40.28047017,-74.70479631,8190,622,0,7568,"Mercer, New Jersey, US",2228.995999,7.594627595
34023,Middlesex,New Jersey,US,17/08/2020 4:27,40.43629879,-74.41426991,18099,1415,0,16684,"Middlesex, New Jersey, US",2193.653325,7.818111498
34025,Monmouth,New Jersey,US,17/08/2020 4:27,40.26549699,-74.22240686,10474,858,0,9616,"Monmouth, New Jersey, US",1692.644575,8.191712813
34027,Morris,New Jersey,US,17/08/2020 4:27,40.86095313,-74.5455371,7341,830,0,6511,"Morris, New Jersey, US",1492.543383,11.30636153
34029,Ocean,New Jersey,US,17/08/2020 4:27,39.8895449,-74.28089251,10752,1020,0,9732,"Ocean, New Jersey, US",1770.791817,9.486607143
34031,Passaic,New Jersey,US,17/08/2020 4:27,41.03238628,-74.29954144,17950,1244,0,16706,"Passaic, New Jersey, US",3576.937026,6.930362117
34033,Salem,New Jersey,US,17/08/2020 4:27,39.58719656,-75.3469663,930,87,0,843,"Salem, New Jersey, US",1490.742967,9.35483871
34035,Somerset,New Jersey,US,17/08/2020 4:27,40.56465737,-74.61683016,5307,565,0,4742,"Somerset, New Jersey, US",1613.393568,10.64631619
34037,Sussex,New Jersey,US,17/08/2020 4:27,41.13891592,-74.69118243,1351,198,0,1153,"Sussex, New Jersey, US",961.6479699,14.65581051
90034,Unassigned,New Jersey,US,17/08/2020 4:27,n/a,n/a,442,0,0,442,"Unassigned, New Jersey, US",n/a,0
34039,Union,New Jersey,US,17/08/2020 4:27,40.65835409,-74.30680092,16869,1349,0,15520,"Union, New Jersey, US",3032.13317,7.996917422
34041,Warren,New Jersey,US,17/08/2020 4:27,40.85951833,-74.99556527,1365,172,0,1193,"Warren, New Jersey, US",1296.70267,12.6007326
35001,Bernalillo,New Mexico,US,17/08/2020 4:27,35.05163625,-106.6703554,5337,137,0,5200,"Bernalillo, New Mexico, US",785.8687922,2.566985198
35003,Catron,New Mexico,US,17/08/2020 4:27,33.91514144,-108.4046587,6,1,0,5,"Catron, New Mexico, US",170.1162461,16.66666667
35005,Chaves,New Mexico,US,17/08/2020 4:27,33.36406072,-104.4665365,538,6,0,532,"Chaves, New Mexico, US",832.6240037,1.115241636
35006,Cibola,New Mexico,US,17/08/2020 4:27,34.91131525,-107.998876,381,19,0,362,"Cibola, New Mexico, US",1428.303655,4.98687664
35007,Colfax,New Mexico,US,17/08/2020 4:27,36.60569702,-104.6472674,18,1,0,17,"Colfax, New Mexico, US",150.741144,5.555555556
35009,Curry,New Mexico,US,17/08/2020 4:27,34.57421077,-103.3468876,594,2,0,592,"Curry, New Mexico, US",1213.383993,0.336700337
35011,De Baca,New Mexico,US,17/08/2020 4:27,34.34274529,-104.4117842,0,0,0,0,"De Baca, New Mexico, US",0,n/a
35013,Dona Ana,New Mexico,US,17/08/2020 4:27,32.35275771,-106.8329387,2630,35,0,2595,"Dona Ana, New Mexico, US",1205.343844,1.330798479
35015,Eddy,New Mexico,US,17/08/2020 4:27,32.47167456,-104.3053527,373,5,0,368,"Eddy, New Mexico, US",638.0431064,1.340482574
35017,Grant,New Mexico,US,17/08/2020 4:27,32.73911281,-108.3827845,72,2,0,70,"Grant, New Mexico, US",266.6864212,2.777777778
35019,Guadalupe,New Mexico,US,17/08/2020 4:27,34.86319296,-104.790669,32,0,0,32,"Guadalupe, New Mexico, US",744.1860465,0
35021,Harding,New Mexico,US,17/08/2020 4:27,35.85751555,-103.8220938,2,0,0,2,"Harding, New Mexico, US",320,0
35023,Hidalgo,New Mexico,US,17/08/2020 4:27,31.91383467,-108.7151824,90,0,0,90,"Hidalgo, New Mexico, US",2143.878037,0
35025,Lea,New Mexico,US,17/08/2020 4:27,32.79215361,-103.4123733,922,6,0,916,"Lea, New Mexico, US",1297.312509,0.650759219
35027,Lincoln,New Mexico,US,17/08/2020 4:27,33.74526079,-105.4586166,155,2,0,153,"Lincoln, New Mexico, US",791.9476804,1.290322581
35028,Los Alamos,New Mexico,US,17/08/2020 4:27,35.86631386,-106.3134985,24,0,0,24,"Los Alamos, New Mexico, US",123.9093397,0
35029,Luna,New Mexico,US,17/08/2020 4:27,32.18179341,-107.7508826,257,5,0,252,"Luna, New Mexico, US",1083.976549,1.945525292
35031,McKinley,New Mexico,US,17/08/2020 4:27,35.5800772,-108.262245,4121,233,0,3888,"McKinley, New Mexico, US",5774.377513,5.653967484
35033,Mora,New Mexico,US,17/08/2020 4:27,36.01095101,-104.9497716,6,0,0,6,"Mora, New Mexico, US",132.7140013,0
35035,Otero,New Mexico,US,17/08/2020 4:27,32.61348406,-105.7417604,209,10,0,199,"Otero, New Mexico, US",309.6755075,4.784688995
35037,Quay,New Mexico,US,17/08/2020 4:27,35.10403332,-103.5481727,50,1,0,49,"Quay, New Mexico, US",605.8403005,2
35039,Rio Arriba,New Mexico,US,17/08/2020 4:27,36.51072137,-106.6931674,326,10,0,316,"Rio Arriba, New Mexico, US",837.5941009,3.067484663
35041,Roosevelt,New Mexico,US,17/08/2020 4:27,34.02097406,-103.4799493,175,1,0,174,"Roosevelt, New Mexico, US",945.9459459,0.571428571
35045,San Juan,New Mexico,US,17/08/2020 4:27,36.50838318,-108.320437,3102,187,0,2915,"San Juan, New Mexico, US",2502.460511,6.028368794
35047,San Miguel,New Mexico,US,17/08/2020 4:27,35.48014807,-104.8163562,53,0,0,53,"San Miguel, New Mexico, US",194.3028925,0
35043,Sandoval,New Mexico,US,17/08/2020 4:27,35.68862401,-106.8687803,1158,33,0,1125,"Sandoval, New Mexico, US",789.1078584,2.849740933
35049,Santa Fe,New Mexico,US,17/08/2020 4:27,35.50708973,-105.9774716,695,3,0,692,"Santa Fe, New Mexico, US",462.2301441,0.431654676
35051,Sierra,New Mexico,US,17/08/2020 4:27,33.13028233,-107.1925893,34,1,0,33,"Sierra, New Mexico, US",315.0773793,2.941176471
35053,Socorro,New Mexico,US,17/08/2020 4:27,34.00715494,-106.9298354,75,6,0,69,"Socorro, New Mexico, US",450.8024283,8
35055,Taos,New Mexico,US,17/08/2020 4:27,36.58006022,-105.6310198,115,1,0,114,"Taos, New Mexico, US",351.4347707,0.869565217
35057,Torrance,New Mexico,US,17/08/2020 4:27,34.64048375,-105.8508949,63,1,0,62,"Torrance, New Mexico, US",407.4768773,1.587301587
90035,Unassigned,New Mexico,US,17/08/2020 4:27,n/a,n/a,1305,0,0,1305,"Unassigned, New Mexico, US",n/a,0
35059,Union,New Mexico,US,17/08/2020 4:27,36.48126404,-103.4709624,30,2,0,28,"Union, New Mexico, US",739.0983001,6.666666667
35061,Valencia,New Mexico,US,17/08/2020 4:27,34.71669834,-106.8103733,460,4,0,456,"Valencia, New Mexico, US",599.8330899,0.869565217
36001,Albany,New York,US,17/08/2020 4:27,42.60060306,-73.97723916,2654,129,0,2525,"Albany, New York, US",868.7227092,4.860587792
36003,Allegany,New York,US,17/08/2020 4:27,42.25748406,-78.02750466,80,1,0,79,"Allegany, New York, US",173.5696774,1.25
36007,Broome,New York,US,17/08/2020 4:27,42.15903158,-75.81326086,1166,69,0,1097,"Broome, New York, US",612.1120491,5.917667238
36009,Cattaraugus,New York,US,17/08/2020 4:27,42.24778241,-78.67923096,171,6,0,165,"Cattaraugus, New York, US",224.6541508,3.50877193
36011,Cayuga,New York,US,17/08/2020 4:27,42.91261714,-76.55731592,164,2,0,162,"Cayuga, New York, US",214.1663184,1.219512195
36013,Chautauqua,New York,US,17/08/2020 4:27,42.2276921,-79.36691763,263,9,0,254,"Chautauqua, New York, US",207.2449036,3.422053232
36015,Chemung,New York,US,17/08/2020 4:27,42.13891056,-76.7638805,189,3,0,186,"Chemung, New York, US",226.4666411,1.587301587
36017,Chenango,New York,US,17/08/2020 4:27,42.49430041,-75.60887553,218,6,0,212,"Chenango, New York, US",461.7959201,2.752293578
36019,Clinton,New York,US,17/08/2020 4:27,44.74530905,-73.67875352,132,4,0,128,"Clinton, New York, US",164.0057154,3.03030303
36021,Columbia,New York,US,17/08/2020 4:27,42.24819348,-73.63089095,552,37,0,515,"Columbia, New York, US",928.3395839,6.702898551
36023,Cortland,New York,US,17/08/2020 4:27,42.59509207,-76.07048931,97,0,0,97,"Cortland, New York, US",203.8628864,0
36025,Delaware,New York,US,17/08/2020 4:27,42.19837623,-74.96709306,107,4,0,103,"Delaware, New York, US",242.4379744,3.738317757
36027,Dutchess,New York,US,17/08/2020 4:27,41.7648606,-73.74356679,4686,153,0,4533,"Dutchess, New York, US",1592.696572,3.265044814
36029,Erie,New York,US,17/08/2020 4:27,42.76249024,-78.73063652,9147,674,0,8473,"Erie, New York, US",995.643854,7.368536132
36031,Essex,New York,US,17/08/2020 4:27,44.11630765,-73.77297842,59,0,0,59,"Essex, New York, US",159.9566219,0
36033,Franklin,New York,US,17/08/2020 4:27,44.59040891,-74.29926032,54,0,0,54,"Franklin, New York, US",107.9525009,0
36035,Fulton,New York,US,17/08/2020 4:27,43.11363907,-74.41798804,303,24,0,279,"Fulton, New York, US",567.5964258,7.920792079
36037,Genesee,New York,US,17/08/2020 4:27,43.0022601,-78.19135193,285,5,0,280,"Genesee, New York, US",497.5558659,1.754385965
36039,Greene,New York,US,17/08/2020 4:27,42.275797,-74.12384884,298,18,0,280,"Greene, New York, US",631.5164872,6.040268456
36041,Hamilton,New York,US,17/08/2020 4:27,43.66146647,-74.49721957,11,0,0,11,"Hamilton, New York, US",249.0942029,0
36043,Herkimer,New York,US,17/08/2020 4:27,43.42034246,-74.96145307,283,4,0,279,"Herkimer, New York, US",461.5208989,1.413427562
36045,Jefferson,New York,US,17/08/2020 4:27,44.04200959,-75.94653457,143,0,0,143,"Jefferson, New York, US",130.1964783,0
36049,Lewis,New York,US,17/08/2020 4:27,43.7844157,-75.44903992,47,0,0,47,"Lewis, New York, US",178.7344083,0
